208.746445 17.251932 
211.225479 13.092163 
211.537048 14.034028 
212.640503 11.831726 
213.016998 13.661394 
215.078186 11.461369 
215.464905 13.348301 
216.307770 10.729486 
216.467270 13.719174 
218.515762 13.497195 
218.870819 12.120720 
220.521667 14.206909 
220.969864 12.662222 
223.252350 13.717672 
222.995193 14.272261 
223.433716 11.758468 
225.680405 12.880195 
225.916519 12.246381 
227.469482 13.594522 
228.592987 11.046593 
229.343643 11.775444 
231.108109 11.770172 
231.332809 10.474279 
232.763123 8.522858 
233.041702 13.373867 
233.663574 10.623138 
235.841141 11.524946 
236.166290 12.850009 
237.833618 13.552840 
238.939255 13.663362 
240.124664 12.473281 
240.850449 11.753581 
240.781784 13.040242 
242.735031 12.728099 
243.201706 13.718809 
244.205063 13.822703 
246.246323 11.268189 
246.997086 13.732132 
247.786682 15.218436 
247.455872 12.816243 
249.614899 11.781196 
250.526169 11.737152 
250.588638 10.058607 
252.064804 10.009870 
253.645386 14.148007 
254.237991 12.869986 
255.497726 11.337737 
256.472656 10.265334 
257.304199 12.073713 
258.006775 13.487082 
259.056122 12.142275 
260.528687 11.638025 
261.785278 12.250987 
262.830750 12.167740 
263.236603 13.836482 
264.104462 13.728150 
265.584595 8.722953 
266.591797 13.397524 
267.452789 13.378577 
268.058716 12.262843 
269.613037 11.626655 
271.025787 12.484853 
271.043915 13.222610 
271.972198 12.923246 
274.448486 12.949237 
274.745392 10.892725 
275.380615 12.266228 
275.273102 11.341632 
277.414825 12.370648 
278.638855 12.722502 
278.681885 11.294112 
279.989075 10.481084 
281.658417 13.311572 
283.390198 13.710567 
283.651184 13.556346 
285.015411 7.022500 
285.156860 11.782277 
286.403198 13.100390 
287.200745 12.571528 
288.366608 11.017855 
289.421600 10.309558 
291.016541 12.690348 
291.337891 12.024917 
291.617950 10.714796 
294.135132 10.070541 
294.798798 13.648036 
295.753723 10.718556 
296.625793 11.507462 
297.558838 11.294559 
298.874176 11.542280 
1.000000 1.000000 
